fecha,equipo,elo,torneo
2022-08-06,Chivas,1476.19,2022/2023 - Apertura
2022-08-07,Monterrey,1605.44,2022/2023 - Apertura
2022-08-07,Leon,1495.3,2022/2023 - Apertura
2022-08-07,Santos Laguna,1532.15,2022/2023 - Apertura
2022-08-07,Cruz Azul,1499.82,2022/2023 - Apertura
2022-08-07,Toluca,1536.63,2022/2023 - Apertura
2022-08-07,Tijuana,1465.13,2022/2023 - Apertura
2022-08-07,San Luis,1443.93,2022/2023 - Apertura
2022-08-07,Necaxa,1521.31,2022/2023 - Apertura
2022-08-07,Pachuca,1607.57,2022/2023 - Apertura
2022-08-07,Tigres,1564.14,2022/2023 - Apertura
2022-08-08,América,1517.01,2022/2023 - Apertura
2022-08-08,FC Juárez,1374.05,2022/2023 - Apertura
2022-08-12,Querétaro,1370.0,2022/2023 - Apertura
2022-08-12,San Luis,1445.19,2022/2023 - Apertura
2022-08-13,Necaxa,1498.78,2022/2023 - Apertura
2022-08-13,Monterrey,1627.97,2022/2023 - Apertura
2022-08-13,Tijuana,1463.62,2022/2023 - Apertura
2022-08-13,Puebla,1533.67,2022/2023 - Apertura
2022-08-13,Leon,1457.87,2022/2023 - Apertura
2022-08-13,Mazatlán,1493.09,2022/2023 - Apertura
2022-08-14,Pumas,1475.84,2022/2023 - Apertura
2022-08-14,América,1551.18,2022/2023 - Apertura
2022-08-14,Chivas,1473.74,2022/2023 - Apertura
2022-08-14,Atlas,1525.06,2022/2023 - Apertura
2022-08-14,Cruz Azul,1474.4,2022/2023 - Apertura
2022-08-14,Toluca,1562.05,2022/2023 - Apertura
2022-08-15,Tigres,1579.94,2022/2023 - Apertura
2022-08-15,Santos Laguna,1516.35,2022/2023 - Apertura
2022-08-17,Atlas,1490.19,2022/2023 - Apertura
2022-08-17,FC Juárez,1408.92,2022/2023 - Apertura
2022-08-17,Mazatlán,1484.03,2022/2023 - Apertura
2022-08-17,Querétaro,1379.06,2022/2023 - Apertura
2022-08-17,Puebla,1527.75,2022/2023 - Apertura
2022-08-17,Necaxa,1504.7,2022/2023 - Apertura
2022-08-18,Toluca,1560.49,2022/2023 - Apertura
2022-08-18,Monterrey,1629.53,2022/2023 - Apertura
2022-08-18,Cruz Azul,1446.21,2022/2023 - Apertura
2022-08-18,Tijuana,1491.81,2022/2023 - Apertura
2022-08-18,Pachuca,1569.05,2022/2023 - Apertura
2022-08-18,América,1589.7,2022/2023 - Apertura
2022-08-19,Santos Laguna,1528.7,2022/2023 - Apertura
2022-08-19,Leon,1445.52,2022/2023 - Apertura
2022-08-19,San Luis,1462.49,2022/2023 - Apertura
2022-08-19,Pumas,1458.54,2022/2023 - Apertura
2022-08-20,Necaxa,1465.43,2022/2023 - Apertura
2022-08-20,Chivas,1513.01,2022/2023 - Apertura
2022-08-20,Querétaro,1404.76,2022/2023 - Apertura
2022-08-20,Tijuana,1466.11,2022/2023 - Apertura
2022-08-21,Atlas,1487.35,2022/2023 - Apertura
2022-08-21,Puebla,1530.59,2022/2023 - Apertura
2022-08-21,Monterrey,1623.04,2022/2023 - Apertura
2022-08-21,Tigres,1586.43,2022/2023 - Apertura
2022-08-21,América,1602.59,2022/2023 - Apertura
2022-08-21,Cruz Azul,1433.32,2022/2023 - Apertura
2022-08-21,FC Juárez,1407.78,2022/2023 - Apertura
2022-08-21,Mazatlán,1485.17,2022/2023 - Apertura
2022-08-21,Pumas,1427.19,2022/2023 - Apertura
2022-08-21,Santos Laguna,1560.05,2022/2023 - Apertura
2022-08-21,San Luis,1483.91,2022/2023 - Apertura
2022-08-21,Toluca,1539.07,2022/2023 - Apertura
2022-08-22,Pachuca,1578.37,2022/2023 - Apertura
2022-08-22,Leon,1436.2,2022/2023 - Apertura
2022-08-24,Chivas,1535.18,2022/2023 - Apertura
2022-08-24,Monterrey,1600.87,2022/2023 - Apertura
2022-08-24,Querétaro,1389.13,2022/2023 - Apertura
2022-08-24,América,1618.22,2022/2023 - Apertura
2022-08-25,Pumas,1429.89,2022/2023 - Apertura
2022-08-25,Tigres,1583.73,2022/2023 - Apertura
2022-08-26,Pachuca,1590.76,2022/2023 - Apertura
2022-08-26,Atlas,1474.96,2022/2023 - Apertura
2022-08-26,Tijuana,1440.89,2022/2023 - Apertura
2022-08-26,Santos Laguna,1585.27,2022/2023 - Apertura
2022-08-27,Puebla,1521.54,2022/2023 - Apertura
2022-08-27,FC Juárez,1416.83,2022/2023 - Apertura
2022-08-27,Mazatlán,1462.73,2022/2023 - Apertura
2022-08-27,América,1640.66,2022/2023 - Apertura
2022-08-27,Cruz Azul,1446.4,2022/2023 - Apertura
2022-08-27,Querétaro,1376.05,2022/2023 - Apertura
2022-08-28,Tigres,1574.82,2022/2023 - Apertura
2022-08-28,Necaxa,1474.34,2022/2023 - Apertura
2022-08-28,Chivas,1546.82,2022/2023 - Apertura
2022-08-28,Pumas,1418.25,2022/2023 - Apertura
2022-08-28,Toluca,1508.24,2022/2023 - Apertura
2022-08-28,Pachuca,1621.59,2022/2023 - Apertura
2022-08-29,Leon,1456.66,2022/2023 - Apertura
2022-08-29,Atlas,1454.5,2022/2023 - Apertura
2022-08-29,Santos Laguna,1598.21,2022/2023 - Apertura
2022-08-29,San Luis,1470.97,2022/2023 - Apertura
2022-08-29,Tijuana,1418.43,2022/2023 - Apertura
2022-08-29,Monterrey,1623.33,2022/2023 - Apertura
2022-09-02,San Luis,1464.36,2022/2023 - Apertura
2022-09-02,Tijuana,1425.04,2022/2023 - Apertura
2022-09-02,Querétaro,1378.13,2022/2023 - Apertura
2022-09-02,Puebla,1519.46,2022/2023 - Apertura
2022-09-03,Necaxa,1488.85,2022/2023 - Apertura
2022-09-03,Leon,1442.15,2022/2023 - Apertura
2022-09-03,FC Juárez,1413.63,2022/2023 - Apertura
2022-09-03,Cruz Azul,1449.6,2022/2023 - Apertura
2022-09-03,Pachuca,1637.93,2022/2023 - Apertura
2022-09-03,Santos Laguna,1581.87,2022/2023 - Apertura
2022-09-04,Atlas,1448.53,2022/2023 - Apertura
2022-09-04,Pumas,1424.22,2022/2023 - Apertura
2022-09-04,Monterrey,1613.17,2022/2023 - Apertura
2022-09-04,Mazatlán,1472.89,2022/2023 - Apertura
2022-09-04,América,1652.64,2022/2023 - Apertura
2022-09-04,Tigres,1562.84,2022/2023 - Apertura
2022-09-04,Toluca,1505.44,2022/2023 - Apertura
2022-09-04,Chivas,1549.62,2022/2023 - Apertura
2022-09-07,Leon,1456.07,2022/2023 - Apertura
2022-09-07,FC Juárez,1399.71,2022/2023 - Apertura
2022-09-07,Santos Laguna,1594.15,2022/2023 - Apertura
2022-09-07,Necaxa,1476.57,2022/2023 - Apertura
2022-09-07,América,1661.3,2022/2023 - Apertura
2022-09-07,San Luis,1455.7,2022/2023 - Apertura
2022-09-07,Monterrey,1620.92,2022/2023 - Apertura
2022-09-07,Cruz Azul,1441.85,2022/2023 - Apertura
2022-09-08,Puebla,1520.31,2022/2023 - Apertura
2022-09-08,Pachuca,1637.08,2022/2023 - Apertura
2022-09-08,Tigres,1577.11,2022/2023 - Apertura
2022-09-08,Toluca,1491.17,2022/2023 - Apertura
2022-09-08,Mazatlán,1487.04,2022/2023 - Apertura
2022-09-08,Atlas,1434.38,2022/2023 - Apertura
2022-09-08,Pumas,1440.55,2022/2023 - Apertura
2022-09-08,Querétaro,1361.8,2022/2023 - Apertura
2022-09-08,Tijuana,1405.02,2022/2023 - Apertura
2022-09-08,Chivas,1569.64,2022/2023 - Apertura
2022-09-10,FC Juárez,1385.39,2022/2023 - Apertura
2022-09-10,Monterrey,1635.24,2022/2023 - Apertura
2022-09-10,Querétaro,1367.62,2022/2023 - Apertura
2022-09-10,Santos Laguna,1588.33,2022/2023 - Apertura
2022-09-11,Necaxa,1460.18,2022/2023 - Apertura
2022-09-11,América,1677.69,2022/2023 - Apertura
2022-09-11,Tigres,1543.45,2022/2023 - Apertura
2022-09-11,Leon,1489.73,2022/2023 - Apertura
2022-09-11,Chivas,1582.46,2022/2023 - Apertura
2022-09-11,Puebla,1507.49,2022/2023 - Apertura
2022-09-11,Toluca,1484.64,2022/2023 - Apertura
2022-09-11,Pumas,1447.08,2022/2023 - Apertura
2022-09-11,Cruz Azul,1462.76,2022/2023 - Apertura
2022-09-11,Mazatlán,1466.13,2022/2023 - Apertura
2022-09-11,Atlas,1404.07,2022/2023 - Apertura
2022-09-11,San Luis,1486.01,2022/2023 - Apertura
2022-09-12,Pachuca,1644.89,2022/2023 - Apertura
2022-09-12,Tijuana,1397.21,2022/2023 - Apertura
2022-09-14,Chivas,1545.07,2022/2023 - Apertura
2022-09-14,Tigres,1580.84,2022/2023 - Apertura
2022-09-15,América,1669.74,2022/2023 - Apertura
2022-09-15,Santos Laguna,1596.28,2022/2023 - Apertura
2022-09-15,FC Juárez,1416.19,2022/2023 - Apertura
2022-09-15,Pachuca,1614.09,2022/2023 - Apertura
2022-09-16,Cruz Azul,1479.84,2022/2023 - Apertura
2022-09-16,Leon,1472.65,2022/2023 - Apertura
2022-09-17,Puebla,1527.39,2022/2023 - Apertura
2022-09-17,Tigres,1560.94,2022/2023 - Apertura
2022-09-17,Mazatlán,1462.44,2022/2023 - Apertura
2022-09-17,Toluca,1488.33,2022/2023 - Apertura
2022-09-18,Monterrey,1641.65,2022/2023 - Apertura
2022-09-18,Atlas,1397.66,2022/2023 - Apertura
2022-09-18,América,1679.02,2022/2023 - Apertura
2022-09-18,Chivas,1535.79,2022/2023 - Apertura
2022-09-18,Pumas,1421.42,2022/2023 - Apertura
2022-09-18,Cruz Azul,1505.5,2022/2023 - Apertura
2022-09-19,Leon,1484.3,2022/2023 - Apertura
2022-09-19,Querétaro,1355.97,2022/2023 - Apertura
2022-09-19,Santos Laguna,1604.52,2022/2023 - Apertura
2022-09-19,FC Juárez,1407.95,2022/2023 - Apertura
2022-09-19,San Luis,1466.2,2022/2023 - Apertura
2022-09-19,Pachuca,1633.9,2022/2023 - Apertura
2022-09-19,Tijuana,1395.51,2022/2023 - Apertura
2022-09-19,Necaxa,1461.88,2022/2023 - Apertura
2022-09-24,Necaxa,1457.42,2022/2023 - Apertura
2022-09-24,Mazatlán,1466.9,2022/2023 - Apertura
2022-09-24,Puebla,1537.47,2022/2023 - Apertura
2022-09-24,Pumas,1411.34,2022/2023 - Apertura
2022-10-01,Puebla,1518.49,2022/2023 - Apertura
2022-10-01,América,1698.0,2022/2023 - Apertura
2022-10-01,FC Juárez,1426.02,2022/2023 - Apertura
2022-10-01,Pumas,1393.27,2022/2023 - Apertura
2022-10-01,San Luis,1438.7,2022/2023 - Apertura
2022-10-01,Tigres,1588.44,2022/2023 - Apertura
2022-10-01,Monterrey,1636.84,2022/2023 - Apertura
2022-10-01,Pachuca,1638.71,2022/2023 - Apertura
2022-10-02,Atlas,1416.72,2022/2023 - Apertura
2022-10-02,Necaxa,1438.36,2022/2023 - Apertura
2022-10-02,Cruz Azul,1522.78,2022/2023 - Apertura
2022-10-02,Chivas,1518.51,2022/2023 - Apertura
2022-10-02,Toluca,1499.59,2022/2023 - Apertura
2022-10-02,Querétaro,1344.71,2022/2023 - Apertura
2022-10-02,Santos Laguna,1615.52,2022/2023 - Apertura
2022-10-02,Mazatlán,1455.9,2022/2023 - Apertura
2022-10-03,Leon,1476.37,2022/2023 - Apertura
2022-10-03,Tijuana,1403.44,2022/2023 - Apertura
2022-10-09,Tigres,1597.94,2022/2023 - Apertura
2022-10-09,Necaxa,1428.86,2022/2023 - Apertura
2022-10-09,Cruz Azul,1535.75,2022/2023 - Apertura
2022-10-09,Leon,1463.4,2022/2023 - Apertura
2022-10-09,Toluca,1514.17,2022/2023 - Apertura
2022-10-09,FC Juárez,1411.44,2022/2023 - Apertura
2022-10-09,Puebla,1514.01,2022/2023 - Apertura
2022-10-09,Chivas,1522.99,2022/2023 - Apertura
2022-10-13,Puebla,1490.87,2022/2023 - Apertura
2022-10-13,América,1721.14,2022/2023 - Apertura
2022-10-13,Cruz Azul,1535.8,2022/2023 - Apertura
2022-10-13,Monterrey,1636.79,2022/2023 - Apertura
2022-10-14,Toluca,1535.8,2022/2023 - Apertura
2022-10-14,Santos Laguna,1593.89,2022/2023 - Apertura
2022-10-14,Tigres,1615.85,2022/2023 - Apertura
2022-10-14,Pachuca,1620.8,2022/2023 - Apertura
2022-10-15,Monterrey,1649.75,2022/2023 - Apertura
2022-10-15,Cruz Azul,1522.84,2022/2023 - Apertura
2022-10-16,América,1728.65,2022/2023 - Apertura
2022-10-16,Puebla,1483.36,2022/2023 - Apertura
2022-10-17,Santos Laguna,1563.17,2022/2023 - Apertura
2022-10-17,Toluca,1566.52,2022/2023 - Apertura
2022-10-17,Pachuca,1636.03,2022/2023 - Apertura
2022-10-17,Tigres,1600.62,2022/2023 - Apertura
2022-10-20,Toluca,1591.88,2022/2023 - Apertura
2022-10-20,América,1703.29,2022/2023 - Apertura
2022-10-21,Pachuca,1656.53,2022/2023 - Apertura
2022-10-21,Monterrey,1629.25,2022/2023 - Apertura
2022-10-23,América,1694.6,2022/2023 - Apertura
2022-10-23,Toluca,1600.57,2022/2023 - Apertura
2022-10-24,Monterrey,1603.26,2022/2023 - Apertura
2022-10-24,Pachuca,1682.52,2022/2023 - Apertura
2022-10-28,Toluca,1570.2,2022/2023 - Apertura
2022-10-28,Pachuca,1712.89,2022/2023 - Apertura
2022-10-31,Pachuca,1722.72,2022/2023 - Apertura
2022-10-31,Toluca,1560.37,2022/2023 - Apertura
2023-01-07,Necaxa,1423.02,2022/2023 - Clausura
2023-01-07,San Luis,1484.27,2022/2023 - Clausura
2023-01-07,América,1624.08,2022/2023 - Clausura
2023-01-07,Querétaro,1403.43,2022/2023 - Clausura
2023-01-08,Monterrey,1541.65,2022/2023 - Clausura
2023-01-08,Chivas,1546.72,2022/2023 - Clausura
2023-01-08,Pumas,1441.53,2022/2023 - Clausura
2023-01-08,FC Juárez,1421.76,2022/2023 - Clausura
2023-01-09,Santos Laguna,1511.46,2022/2023 - Clausura
2023-01-09,Tigres,1603.19,2022/2023 - Clausura
2023-01-09,Tijuana,1431.65,2022/2023 - Clausura
2023-01-09,Cruz Azul,1516.74,2022/2023 - Clausura
2023-01-10,Pachuca,1666.1,2022/2023 - Clausura
2023-01-10,Puebla,1478.16,2022/2023 - Clausura
2023-01-13,Atlas,1458.81,2022/2023 - Clausura
2023-01-13,Mazatlán,1452.02,2022/2023 - Clausura
2023-01-14,San Luis,1482.55,2022/2023 - Clausura
2023-01-14,Chivas,1548.44,2022/2023 - Clausura
2023-01-14,Puebla,1491.44,2022/2023 - Clausura
2023-01-14,Querétaro,1390.15,2022/2023 - Clausura
2023-01-14,Cruz Azul,1490.61,2022/2023 - Clausura
2023-01-14,Monterrey,1567.78,2022/2023 - Clausura
2023-01-15,FC Juárez,1441.98,2022/2023 - Clausura
2023-01-15,Tijuana,1411.43,2022/2023 - Clausura
2023-01-15,Toluca,1541.42,2022/2023 - Clausura
2023-01-15,América,1624.92,2022/2023 - Clausura
2023-01-15,Santos Laguna,1526.26,2022/2023 - Clausura
2023-01-15,Pumas,1426.73,2022/2023 - Clausura
2023-01-16,Tigres,1627.4,2022/2023 - Clausura
2023-01-16,Pachuca,1641.89,2022/2023 - Clausura
2023-01-17,Leon,1487.09,2022/2023 - Clausura
2023-01-17,Necaxa,1410.31,2022/2023 - Clausura
2023-01-21,Mazatlán,1428.88,2022/2023 - Clausura
2023-01-21,Santos Laguna,1549.4,2022/2023 - Clausura
2023-01-21,Tijuana,1416.58,2022/2023 - Clausura
2023-01-21,Tigres,1622.25,2022/2023 - Clausura
2023-01-21,Monterrey,1580.48,2022/2023 - Clausura
2023-01-21,San Luis,1469.85,2022/2023 - Clausura
2023-01-22,América,1615.54,2022/2023 - Clausura
2023-01-22,Puebla,1500.82,2022/2023 - Clausura
2023-01-22,Chivas,1520.46,2022/2023 - Clausura
2023-01-22,Toluca,1569.4,2022/2023 - Clausura
2023-01-22,Necaxa,1430.63,2022/2023 - Clausura
2023-01-22,Cruz Azul,1470.29,2022/2023 - Clausura
2023-01-22,Pumas,1450.74,2022/2023 - Clausura
2023-01-22,Leon,1463.08,2022/2023 - Clausura
2023-01-22,Querétaro,1388.71,2022/2023 - Clausura
2023-01-22,Atlas,1460.25,2022/2023 - Clausura
2023-01-23,Pachuca,1650.07,2022/2023 - Clausura
2023-01-23,FC Juárez,1433.8,2022/2023 - Clausura
2023-01-27,Atlas,1459.75,2022/2023 - Clausura
2023-01-27,Santos Laguna,1549.9,2022/2023 - Clausura
2023-01-28,Puebla,1478.01,2022/2023 - Clausura
2023-01-28,Monterrey,1603.29,2022/2023 - Clausura
2023-01-28,Tijuana,1413.58,2022/2023 - Clausura
2023-01-28,Pumas,1453.74,2022/2023 - Clausura
2023-01-29,Tigres,1612.32,2022/2023 - Clausura
2023-01-29,San Luis,1479.78,2022/2023 - Clausura
2023-01-29,América,1625.71,2022/2023 - Clausura
2023-01-29,Mazatlán,1418.71,2022/2023 - Clausura
2023-01-29,FC Juárez,1411.43,2022/2023 - Clausura
2023-01-29,Chivas,1542.83,2022/2023 - Clausura
2023-01-29,Toluca,1560.88,2022/2023 - Clausura
2023-01-29,Leon,1471.6,2022/2023 - Clausura
2023-01-30,Pachuca,1655.98,2022/2023 - Clausura
2023-01-30,Necaxa,1424.72,2022/2023 - Clausura
2023-02-02,Atlas,1459.8,2022/2023 - Clausura
2023-02-02,Toluca,1560.83,2022/2023 - Clausura
2023-02-03,San Luis,1497.51,2022/2023 - Clausura
2023-02-03,Puebla,1460.28,2022/2023 - Clausura
2023-02-04,Necaxa,1419.77,2022/2023 - Clausura
2023-02-04,Tijuana,1418.53,2022/2023 - Clausura
2023-02-04,Mazatlán,1390.72,2022/2023 - Clausura
2023-02-04,FC Juárez,1439.42,2022/2023 - Clausura
2023-02-04,Leon,1455.19,2022/2023 - Clausura
2023-02-04,Pachuca,1672.39,2022/2023 - Clausura
2023-02-05,Cruz Azul,1451.34,2022/2023 - Clausura
2023-02-05,Tigres,1631.27,2022/2023 - Clausura
2023-02-05,Santos Laguna,1548.79,2022/2023 - Clausura
2023-02-05,América,1626.82,2022/2023 - Clausura
2023-02-05,Pumas,1449.52,2022/2023 - Clausura
2023-02-05,Atlas,1464.02,2022/2023 - Clausura
2023-02-05,Chivas,1532.85,2022/2023 - Clausura
2023-02-05,Querétaro,1398.69,2022/2023 - Clausura
2023-02-06,Monterrey,1616.46,2022/2023 - Clausura
2023-02-06,Toluca,1547.66,2022/2023 - Clausura
2023-02-10,Querétaro,1368.23,2022/2023 - Clausura
2023-02-10,Leon,1485.65,2022/2023 - Clausura
2023-02-10,Atlas,1442.94,2022/2023 - Clausura
2023-02-10,Monterrey,1637.54,2022/2023 - Clausura
2023-02-11,Puebla,1473.85,2022/2023 - Clausura
2023-02-11,Mazatlán,1377.15,2022/2023 - Clausura
2023-02-11,Tijuana,1438.77,2022/2023 - Clausura
2023-02-11,San Luis,1477.27,2022/2023 - Clausura
2023-02-11,América,1633.1,2022/2023 - Clausura
2023-02-11,Necaxa,1413.49,2022/2023 - Clausura
2023-02-12,FC Juárez,1464.88,2022/2023 - Clausura
2023-02-12,Santos Laguna,1523.33,2022/2023 - Clausura
2023-02-12,Tigres,1639.45,2022/2023 - Clausura
2023-02-12,Pumas,1441.34,2022/2023 - Clausura
2023-02-12,Pachuca,1662.83,2022/2023 - Clausura
2023-02-12,Chivas,1542.41,2022/2023 - Clausura
2023-02-12,Toluca,1559.76,2022/2023 - Clausura
2023-02-12,Cruz Azul,1439.24,2022/2023 - Clausura
2023-02-15,Leon,1502.73,2022/2023 - Clausura
2023-02-15,Puebla,1456.77,2022/2023 - Clausura
2023-02-15,Tigres,1628.91,2022/2023 - Clausura
2023-02-15,FC Juárez,1475.42,2022/2023 - Clausura
2023-02-15,San Luis,1456.43,2022/2023 - Clausura
2023-02-15,América,1653.94,2022/2023 - Clausura
2023-02-16,Chivas,1552.6,2022/2023 - Clausura
2023-02-16,Tijuana,1428.58,2022/2023 - Clausura
2023-02-16,Monterrey,1642.83,2022/2023 - Clausura
2023-02-16,Querétaro,1362.94,2022/2023 - Clausura
2023-02-16,Necaxa,1433.2,2022/2023 - Clausura
2023-02-16,Pumas,1421.63,2022/2023 - Clausura
2023-02-17,Mazatlán,1366.14,2022/2023 - Clausura
2023-02-17,Pachuca,1673.84,2022/2023 - Clausura
2023-02-18,FC Juárez,1472.12,2022/2023 - Clausura
2023-02-18,Leon,1506.03,2022/2023 - Clausura
2023-02-18,Puebla,1423.9,2022/2023 - Clausura
2023-02-18,Cruz Azul,1472.11,2022/2023 - Clausura
2023-02-18,San Luis,1454.91,2022/2023 - Clausura
2023-02-18,Santos Laguna,1524.85,2022/2023 - Clausura
2023-02-18,Monterrey,1649.04,2022/2023 - Clausura
2023-02-18,Necaxa,1426.99,2022/2023 - Clausura
2023-02-19,Atlas,1426.62,2022/2023 - Clausura
2023-02-19,Tigres,1645.23,2022/2023 - Clausura
2023-02-19,Pumas,1402.0,2022/2023 - Clausura
2023-02-19,Chivas,1572.23,2022/2023 - Clausura
2023-02-19,Querétaro,1358.59,2022/2023 - Clausura
2023-02-19,Mazatlán,1370.49,2022/2023 - Clausura
2023-02-20,América,1659.68,2022/2023 - Clausura
2023-02-20,Tijuana,1422.84,2022/2023 - Clausura
2023-02-20,Pachuca,1640.48,2022/2023 - Clausura
2023-02-20,Toluca,1593.12,2022/2023 - Clausura
2023-02-23,Cruz Azul,1485.13,2022/2023 - Clausura
2023-02-23,Atlas,1413.6,2022/2023 - Clausura
2023-02-24,Santos Laguna,1491.75,2022/2023 - Clausura
2023-02-24,Toluca,1626.22,2022/2023 - Clausura
2023-02-25,Necaxa,1419.79,2022/2023 - Clausura
2023-02-25,Querétaro,1365.79,2022/2023 - Clausura
2023-02-25,Mazatlán,1344.75,2022/2023 - Clausura
2023-02-25,Pumas,1427.74,2022/2023 - Clausura
2023-02-25,Cruz Azul,1499.9,2022/2023 - Clausura
2023-02-25,FC Juárez,1457.35,2022/2023 - Clausura
2023-02-26,Tigres,1613.76,2022/2023 - Clausura
2023-02-26,Chivas,1603.7,2022/2023 - Clausura
2023-02-26,Atlas,1419.96,2022/2023 - Clausura
2023-02-26,América,1653.32,2022/2023 - Clausura
2023-02-26,Toluca,1634.82,2022/2023 - Clausura
2023-02-26,San Luis,1446.31,2022/2023 - Clausura
2023-02-27,Santos Laguna,1503.63,2022/2023 - Clausura
2023-02-27,Puebla,1412.02,2022/2023 - Clausura
2023-02-27,Tijuana,1455.72,2022/2023 - Clausura
2023-02-27,Pachuca,1607.6,2022/2023 - Clausura
2023-02-28,Leon,1508.0,2022/2023 - Clausura
2023-02-28,Monterrey,1647.07,2022/2023 - Clausura
2023-03-04,Mazatlán,1373.44,2022/2023 - Clausura
2023-03-04,Cruz Azul,1471.21,2022/2023 - Clausura
2023-03-04,Necaxa,1403.93,2022/2023 - Clausura
2023-03-04,Tigres,1629.62,2022/2023 - Clausura
2023-03-04,Tijuana,1449.77,2022/2023 - Clausura
2023-03-04,Atlas,1425.91,2022/2023 - Clausura
2023-03-04,Leon,1522.02,2022/2023 - Clausura
2023-03-04,San Luis,1432.29,2022/2023 - Clausura
2023-03-05,América,1615.49,2022/2023 - Clausura
2023-03-05,Pachuca,1645.43,2022/2023 - Clausura
2023-03-05,Monterrey,1655.67,2022/2023 - Clausura
2023-03-05,FC Juárez,1448.75,2022/2023 - Clausura
2023-03-05,Chivas,1615.61,2022/2023 - Clausura
2023-03-05,Santos Laguna,1491.72,2022/2023 - Clausura
2023-03-05,Pumas,1394.99,2022/2023 - Clausura
2023-03-05,Puebla,1444.77,2022/2023 - Clausura
2023-03-06,Querétaro,1397.06,2022/2023 - Clausura
2023-03-06,Toluca,1603.55,2022/2023 - Clausura
2023-03-11,San Luis,1447.89,2022/2023 - Clausura
2023-03-11,Querétaro,1381.46,2022/2023 - Clausura
2023-03-11,Puebla,1470.65,2022/2023 - Clausura
2023-03-11,Chivas,1589.73,2022/2023 - Clausura
2023-03-11,Atlas,1404.12,2022/2023 - Clausura
2023-03-11,Leon,1543.81,2022/2023 - Clausura
2023-03-12,Cruz Azul,1482.68,2022/2023 - Clausura
2023-03-12,Pumas,1383.52,2022/2023 - Clausura
2023-03-12,Tigres,1596.97,2022/2023 - Clausura
2023-03-12,América,1648.14,2022/2023 - Clausura
2023-03-12,Toluca,1610.6,2022/2023 - Clausura
2023-03-12,Mazatlán,1366.39,2022/2023 - Clausura
2023-03-13,Pachuca,1618.44,2022/2023 - Clausura
2023-03-13,Monterrey,1682.66,2022/2023 - Clausura
2023-03-13,Santos Laguna,1504.92,2022/2023 - Clausura
2023-03-13,Tijuana,1436.57,2022/2023 - Clausura
2023-03-13,FC Juárez,1442.44,2022/2023 - Clausura
2023-03-13,Necaxa,1410.24,2022/2023 - Clausura
2023-03-18,Puebla,1428.9,2022/2023 - Clausura
2023-03-18,Atlas,1445.87,2022/2023 - Clausura
2023-03-18,Tijuana,1439.93,2022/2023 - Clausura
2023-03-18,Toluca,1607.24,2022/2023 - Clausura
2023-03-18,Mazatlán,1341.39,2022/2023 - Clausura
2023-03-18,Necaxa,1435.24,2022/2023 - Clausura
2023-03-18,Cruz Azul,1496.26,2022/2023 - Clausura
2023-03-18,San Luis,1434.31,2022/2023 - Clausura
2023-03-19,Tigres,1574.54,2022/2023 - Clausura
2023-03-19,Monterrey,1705.09,2022/2023 - Clausura
2023-03-19,Chivas,1561.99,2022/2023 - Clausura
2023-03-19,América,1675.88,2022/2023 - Clausura
2023-03-19,Pumas,1367.9,2022/2023 - Clausura
2023-03-19,Pachuca,1634.06,2022/2023 - Clausura
2023-03-20,Querétaro,1379.67,2022/2023 - Clausura
2023-03-20,FC Juárez,1444.23,2022/2023 - Clausura
2023-03-20,Leon,1560.61,2022/2023 - Clausura
2023-03-20,Santos Laguna,1488.12,2022/2023 - Clausura
2023-03-25,Mazatlán,1326.96,2022/2023 - Clausura
2023-03-25,Leon,1575.04,2022/2023 - Clausura
2023-03-30,Querétaro,1380.43,2022/2023 - Clausura
2023-03-30,Cruz Azul,1495.5,2022/2023 - Clausura
2023-04-01,Necaxa,1433.08,2022/2023 - Clausura
2023-04-01,Santos Laguna,1490.28,2022/2023 - Clausura
2023-04-01,FC Juárez,1411.5,2022/2023 - Clausura
2023-04-01,Puebla,1461.63,2022/2023 - Clausura
2023-04-01,Pachuca,1594.5,2022/2023 - Clausura
2023-04-01,Cruz Azul,1535.06,2022/2023 - Clausura
2023-04-02,América,1667.54,2022/2023 - Clausura
2023-04-02,Leon,1583.38,2022/2023 - Clausura
2023-04-02,Monterrey,1711.38,2022/2023 - Clausura
2023-04-02,Tijuana,1433.64,2022/2023 - Clausura
2023-04-02,Atlas,1446.61,2022/2023 - Clausura
2023-04-02,Chivas,1561.25,2022/2023 - Clausura
2023-04-02,Toluca,1620.93,2022/2023 - Clausura
2023-04-02,Tigres,1560.85,2022/2023 - Clausura
2023-04-02,San Luis,1444.33,2022/2023 - Clausura
2023-04-02,Mazatlán,1316.94,2022/2023 - Clausura
2023-04-03,Querétaro,1395.23,2022/2023 - Clausura
2023-04-03,Pumas,1353.1,2022/2023 - Clausura
2023-04-08,Puebla,1443.73,2022/2023 - Clausura
2023-04-08,Toluca,1638.83,2022/2023 - Clausura
2023-04-08,Tijuana,1403.94,2022/2023 - Clausura
2023-04-08,Querétaro,1424.93,2022/2023 - Clausura
2023-04-08,Chivas,1570.38,2022/2023 - Clausura
2023-04-08,Necaxa,1423.95,2022/2023 - Clausura
2023-04-09,Leon,1576.94,2022/2023 - Clausura
2023-04-09,Cruz Azul,1541.5,2022/2023 - Clausura
2023-04-09,Tigres,1522.99,2022/2023 - Clausura
