fecha,liga,nombre_liga,pais,temporada,local,visitante,goles_local,goles_visita,odd_1,odd_X,odd_2,odd_over25,odd_under25
2024-12-01,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Hoffenheim,2,0,2.08,3.7,3.53,1.67,2.2
2024-12-01,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Ein Frankfurt,0,4,3.85,3.73,1.97,1.73,2.1
2024-12-06,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Union Berlin,3,2,1.84,3.61,4.78,2.1,1.73
2024-12-07,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Heidenheim,4,2,1.09,14.33,22.78,1.25,3.75
2024-12-07,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Werder Bremen,0,1,3.21,3.59,2.25,1.62,2.3
2024-12-07,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Augsburg,2,2,1.56,4.43,5.91,1.62,2.3
2024-12-07,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,RB Leipzig,0,2,5.49,4.42,1.59,1.49,2.45
2024-12-07,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,St Pauli,2,1,1.24,6.76,11.47,1.5,2.63
2024-12-07,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Dortmund,1,1,3.24,3.87,2.14,1.44,2.75
2024-12-08,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Mainz,4,3,2.15,3.34,3.5,1.84,2.06
2024-12-08,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Freiburg,1,1,2.73,3.45,2.54,1.73,2.1
2024-12-13,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Wolfsburg,3,2,2.26,3.45,3.38,1.93,1.97
2024-12-14,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Leverkusen,0,2,5.59,4.28,1.6,1.67,2.2
2024-12-14,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Bayern Munich,2,1,6.86,4.87,1.46,1.53,2.5
2024-12-14,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Holstein Kiel,4,1,1.46,4.89,6.75,1.5,2.63
2024-12-14,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Bochum,0,2,1.6,4.01,6.13,2.04,1.86
2024-12-14,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Werder Bremen,0,2,2.69,3.36,2.75,1.95,1.95
2024-12-15,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Stuttgart,1,3,4.27,3.93,1.83,1.73,2.1
2024-12-15,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Hoffenheim,1,1,1.45,5.13,6.46,1.4,3.0
2024-12-15,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Ein Frankfurt,2,1,2.11,3.92,3.29,1.53,2.5
2024-12-20,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,RB Leipzig,5,1,1.21,7.48,13.15,1.29,3.75
2024-12-21,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Mainz,1,3,1.85,4.02,4.05,1.67,2.2
2024-12-21,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,M'gladbach,1,2,2.4,3.66,2.91,1.57,2.38
2024-12-21,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Augsburg,5,1,3.17,3.25,2.44,1.97,1.93
2024-12-21,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,St Pauli,0,1,1.47,4.73,6.93,1.67,2.2
2024-12-21,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Union Berlin,4,1,2.11,3.38,3.78,2.0,1.8
2024-12-21,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Freiburg,5,1,1.37,5.33,8.23,1.62,2.3
2024-12-22,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Heidenheim,2,0,2.35,3.55,3.07,1.73,2.1
2024-12-22,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Dortmund,1,3,3.09,3.65,2.29,1.62,2.3
2025-01-10,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Leverkusen,2,3,2.92,3.6,2.43,1.57,2.38
2025-01-11,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Holstein Kiel,3,2,1.4,5.21,7.67,1.57,2.38
2025-01-11,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Union Berlin,2,0,3.24,3.29,2.38,2.05,1.85
2025-01-11,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Wolfsburg,0,1,2.44,3.45,3.0,1.57,2.38
2025-01-11,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Bochum,2,0,1.57,4.38,5.81,1.73,2.1
2025-01-11,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Ein Frankfurt,0,1,3.8,3.4,2.1,1.85,2.05
2025-01-11,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Bayern Munich,0,1,7.2,5.47,1.4,1.36,3.2
2025-01-12,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Werder Bremen,4,2,1.76,4.18,4.34,1.53,2.5
2025-01-12,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Stuttgart,0,1,3.76,3.71,2.0,1.73,2.1
2025-01-14,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Dortmund,4,2,5.52,4.77,1.56,1.44,2.75
2025-01-14,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Freiburg,4,1,1.72,4.19,4.77,1.57,2.38
2025-01-14,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Mainz,1,0,1.38,5.26,8.51,1.62,2.3
2025-01-14,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,M'gladbach,5,1,1.95,3.86,3.87,1.62,2.3
2025-01-15,bundesliga,Bundesliga,Germany,2024/2025,Bochum,St Pauli,1,0,2.64,3.28,2.87,2.0,1.8
2025-01-15,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Hoffenheim,5,0,1.12,11.23,17.9,1.25,4.0
2025-01-15,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,RB Leipzig,2,1,2.01,3.81,3.63,1.44,2.75
2025-01-15,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Augsburg,0,2,1.84,3.56,4.74,2.1,1.73
2025-01-15,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Heidenheim,3,3,1.64,4.42,4.97,1.57,2.38
2025-01-17,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Dortmund,2,0,2.61,3.64,2.71,1.57,2.38
2025-01-18,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Wolfsburg,3,2,1.17,8.66,14.14,1.3,3.5
2025-01-18,bundesliga,Bundesliga,Germany,2024/2025,Bochum,RB Leipzig,3,3,3.71,3.75,2.01,1.73,2.1
2025-01-18,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,St Pauli,0,2,2.43,3.5,2.97,1.97,1.93
2025-01-18,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Hoffenheim,1,3,2.94,3.63,2.39,1.67,2.2
2025-01-18,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Freiburg,4,0,1.67,4.39,4.78,1.53,2.5
2025-01-18,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,M'gladbach,3,1,1.27,6.29,9.26,1.44,2.75
2025-01-19,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Mainz,2,1,2.63,3.2,2.94,2.1,1.73
2025-01-19,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Augsburg,0,2,1.88,3.79,4.19,1.87,2.03
2025-01-24,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Holstein Kiel,2,2,1.44,5.08,7.11,1.53,2.5
2025-01-25,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Heidenheim,2,1,1.91,3.65,4.22,1.92,1.98
2025-01-25,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Werder Bremen,2,2,1.63,4.44,5.03,1.5,2.63
2025-01-25,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Bayern Munich,1,2,8.98,5.78,1.33,1.44,2.75
2025-01-25,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Stuttgart,2,0,2.88,3.55,2.47,1.73,2.1
2025-01-25,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Leverkusen,2,2,3.79,4.03,1.92,1.49,2.45
2025-01-25,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Bochum,3,0,1.72,4.12,4.66,1.62,2.3
2025-01-26,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Ein Frankfurt,2,2,3.16,3.58,2.29,1.67,2.2
2025-01-26,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Union Berlin,3,0,2.53,3.15,3.12,2.2,1.67
2025-01-31,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Mainz,1,0,2.35,3.46,3.19,1.89,2.01
2025-02-01,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Holstein Kiel,4,3,1.05,17.7,41.8,1.14,5.5
2025-02-01,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Freiburg,0,1,2.88,3.42,2.54,1.8,2.0
2025-02-01,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Dortmund,1,2,4.49,4.04,1.76,1.57,2.38
2025-02-01,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Augsburg,1,1,2.38,3.2,3.32,2.2,1.67
2025-02-01,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,M'gladbach,1,2,1.58,4.65,5.2,1.44,2.75
2025-02-01,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,RB Leipzig,0,0,3.2,3.52,2.29,1.73,2.1
2025-02-02,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Wolfsburg,1,1,1.99,3.8,3.72,1.53,2.5
2025-02-02,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Hoffenheim,3,1,1.23,7.29,10.7,1.36,3.2
2025-02-07,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Werder Bremen,3,0,1.09,12.89,20.27,1.2,4.5
2025-02-08,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Stuttgart,1,2,1.88,3.93,3.98,1.5,2.63
2025-02-08,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Heidenheim,1,0,1.74,3.99,4.77,1.73,2.1
2025-02-08,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Union Berlin,0,4,2.26,3.6,3.2,1.84,2.06
2025-02-08,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Augsburg,0,0,1.78,3.72,4.88,2.05,1.85
2025-02-08,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Leverkusen,0,0,4.3,3.86,1.84,1.67,2.2
2025-02-08,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Ein Frankfurt,1,1,2.62,3.7,2.63,1.53,2.5
2025-02-09,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Bochum,2,2,2.31,3.54,3.15,1.67,2.2
2025-02-09,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,St Pauli,2,0,1.57,4.39,5.81,1.73,2.1
2025-02-14,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,RB Leipzig,0,0,3.02,3.41,2.48,1.9,2.0
2025-02-15,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Dortmund,2,0,4.98,4.27,1.66,1.62,2.3
2025-02-15,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Freiburg,0,1,2.6,3.25,2.94,2.2,1.67
2025-02-15,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Wolfsburg,1,2,1.76,4.24,4.32,1.53,2.5
2025-02-15,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,M'gladbach,1,2,2.28,3.57,3.18,1.73,2.1
2025-02-15,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Bayern Munich,0,0,3.08,3.71,2.27,1.67,2.2
2025-02-16,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Hoffenheim,1,3,1.9,4.04,3.8,1.53,2.5
2025-02-16,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Holstein Kiel,3,1,1.34,5.94,8.04,1.4,3.0
2025-02-16,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Mainz,0,2,3.69,3.53,2.08,1.92,1.98
2025-02-21,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Werder Bremen,5,0,2.09,3.45,3.84,1.98,1.92
2025-02-22,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Leverkusen,0,2,10.87,6.67,1.25,1.4,3.0
2025-02-22,bundesliga,Bundesliga,Germany,2024/2025,Mainz,St Pauli,2,0,1.79,3.66,4.88,2.1,1.73
2025-02-22,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Augsburg,0,3,1.83,3.82,4.4,1.73,2.1
2025-02-22,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Bochum,1,1,1.56,4.53,5.71,1.62,2.3
2025-02-22,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Union Berlin,6,0,1.57,4.52,5.55,1.62,2.3
2025-02-23,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Heidenheim,2,2,1.35,5.61,8.22,1.5,2.63
2025-02-23,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Ein Frankfurt,4,0,1.3,6.5,8.28,1.33,3.4
2025-02-23,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Stuttgart,1,1,3.63,3.96,1.97,1.5,2.63
2025-02-28,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Bayern Munich,1,3,4.94,4.37,1.67,1.53,2.5
2025-03-01,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Hoffenheim,0,1,2.47,3.56,2.88,1.57,2.25
2025-03-01,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,M'gladbach,0,3,3.1,3.62,2.3,1.62,2.15
2025-03-01,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Mainz,1,2,2.02,3.76,3.66,1.76,1.96
2025-03-01,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Dortmund,0,2,4.31,3.73,1.87,1.8,2.0
2025-03-01,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Wolfsburg,1,2,2.72,3.55,2.61,1.67,2.2
2025-03-01,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Leverkusen,1,4,4.72,3.92,1.76,1.67,2.2
2025-03-02,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Holstein Kiel,0,1,1.62,4.25,5.45,1.67,2.2
2025-03-02,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Freiburg,0,0,2.71,3.13,2.91,2.2,1.67
2025-03-07,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Mainz,1,3,2.65,3.43,2.74,1.76,1.96
2025-03-08,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Bochum,2,3,1.11,12.4,17.74,1.29,3.75
2025-03-08,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Augsburg,0,1,1.55,4.42,6.05,1.73,2.1
2025-03-08,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Stuttgart,2,2,5.89,4.71,1.52,1.5,2.63
2025-03-08,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Werder Bremen,0,2,1.27,6.39,10.17,1.53,2.5
2025-03-08,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,St Pauli,1,1,1.78,3.75,4.85,1.85,1.93
2025-03-08,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,RB Leipzig,0,0,2.66,3.32,2.81,1.8,2.0
2025-03-09,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Union Berlin,1,2,1.77,4.13,4.39,1.67,2.2
2025-03-09,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Heidenheim,1,1,1.78,4.03,4.41,1.62,2.15
2025-03-14,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Hoffenheim,1,0,2.31,3.3,3.37,2.1,1.73
2025-03-15,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Wolfsburg,1,0,2.63,3.29,2.87,2.0,1.8
2025-03-15,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Freiburg,2,2,2.02,3.45,4.0,2.1,1.73
2025-03-15,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Bayern Munich,1,1,9.0,5.36,1.35,1.57,2.38
2025-03-15,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,M'gladbach,2,4,2.42,3.68,2.87,1.57,2.38
2025-03-15,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Dortmund,2,0,2.43,3.68,2.87,1.62,2.3
2025-03-16,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Ein Frankfurt,1,3,3.13,3.66,2.27,1.67,2.2
2025-03-16,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Holstein Kiel,3,1,2.03,3.66,3.72,1.8,2.0
2025-03-16,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Leverkusen,3,4,3.09,3.6,2.32,1.67,2.2
2025-03-28,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Bochum,3,1,1.23,6.93,11.71,1.41,2.7
2025-03-29,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,St Pauli,3,2,1.15,9.41,16.44,1.44,2.75
2025-03-29,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Augsburg,1,1,2.43,3.29,3.15,2.1,1.73
2025-03-29,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Werder Bremen,0,3,3.42,3.85,2.08,1.62,2.3
2025-03-29,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,RB Leipzig,1,0,2.94,3.58,2.41,1.53,2.5
2025-03-29,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Heidenheim,0,1,1.66,4.12,5.22,1.73,2.1
2025-03-29,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Stuttgart,1,0,2.6,3.67,2.66,1.5,2.63
2025-03-30,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Union Berlin,1,2,2.02,3.43,4.05,2.1,1.73
2025-03-30,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Mainz,3,1,1.67,4.17,5.07,1.67,2.2
2025-04-04,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Bayern Munich,1,3,7.61,5.01,1.43,1.62,2.3
2025-04-05,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Stuttgart,0,4,3.2,3.8,2.18,1.57,2.38
2025-04-05,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Dortmund,1,4,3.1,3.61,2.31,1.8,2.0
2025-04-05,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Leverkusen,0,1,6.78,4.84,1.46,1.62,2.3
2025-04-05,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Holstein Kiel,1,1,1.43,5.01,7.05,1.67,2.2
2025-04-05,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Hoffenheim,3,1,1.58,4.55,5.43,1.53,2.5
2025-04-05,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Ein Frankfurt,2,0,2.65,3.73,2.58,1.57,2.38
2025-04-06,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,M'gladbach,1,1,2.52,3.45,2.89,1.88,2.02
2025-04-06,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Wolfsburg,1,0,2.49,3.32,3.02,2.05,1.85
2025-04-11,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,RB Leipzig,2,3,3.0,3.71,2.36,1.57,2.38
2025-04-12,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Augsburg,1,2,2.5,3.35,3.0,2.02,1.88
2025-04-12,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Mainz,2,0,2.69,3.5,2.66,1.73,2.1
2025-04-12,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,St Pauli,1,2,3.28,3.42,2.29,2.0,1.9
2025-04-12,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Union Berlin,0,0,1.34,5.61,8.99,1.62,2.3
2025-04-12,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Freiburg,1,2,2.19,3.71,3.26,1.67,2.2
2025-04-12,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Dortmund,2,2,1.43,5.36,6.51,1.4,3.0
2025-04-13,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Werder Bremen,1,2,1.67,4.62,4.53,1.44,2.75
2025-04-13,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,Heidenheim,3,0,1.75,4.18,4.43,1.67,2.2
2025-04-19,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Hoffenheim,3,2,1.96,3.75,3.85,1.73,2.1
2025-04-19,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Bayern Munich,0,4,9.06,6.38,1.29,1.4,3.0
2025-04-19,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Wolfsburg,2,2,2.05,3.72,3.6,1.8,2.0
2025-04-19,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Holstein Kiel,1,1,1.31,6.22,8.55,1.4,3.0
2025-04-19,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,Bochum,1,0,1.74,4.19,4.49,1.57,2.38
2025-04-19,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Stuttgart,4,4,2.87,3.43,2.54,1.8,2.0
2025-04-20,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Ein Frankfurt,0,0,2.63,3.44,2.77,1.92,1.98
2025-04-20,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,M'gladbach,3,2,1.43,5.46,6.47,1.36,3.2
2025-04-20,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Leverkusen,1,1,5.42,3.93,1.67,2.03,1.87
2025-04-25,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Heidenheim,0,1,1.51,4.97,5.99,1.44,2.75
2025-04-26,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,Mainz,3,0,1.22,7.3,11.15,1.33,3.4
2025-04-26,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Dortmund,2,3,4.3,4.37,1.74,1.44,2.75
2025-04-26,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,M'gladbach,4,3,3.18,3.9,2.16,1.5,2.63
2025-04-26,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Augsburg,2,0,1.37,5.23,8.61,1.73,2.1
2025-04-26,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Freiburg,0,1,2.4,3.67,2.91,1.73,2.1
2025-04-26,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,RB Leipzig,4,0,2.17,3.92,3.15,1.5,2.63
2025-04-27,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Union Berlin,1,1,2.36,3.5,3.09,1.85,2.05
2025-04-27,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,St Pauli,0,0,1.92,3.74,4.07,1.88,2.02
2025-05-02,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Bochum,0,0,2.32,3.59,3.13,1.62,2.15
2025-05-03,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Hoffenheim,4,4,2.13,4.03,3.16,1.41,2.7
2025-05-03,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Bayern Munich,3,3,4.46,4.73,1.66,1.33,3.2
2025-05-03,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Stuttgart,0,1,2.73,3.52,2.61,1.85,2.05
2025-05-03,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Werder Bremen,2,2,2.78,3.45,2.61,1.89,2.01
2025-05-03,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Wolfsburg,4,0,1.32,6.21,7.74,1.33,3.4
2025-05-04,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Holstein Kiel,1,3,1.85,3.81,4.29,1.85,2.05
2025-05-04,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Leverkusen,2,2,3.14,3.51,2.33,1.73,2.1
2025-05-04,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Ein Frankfurt,1,1,2.41,3.67,2.89,1.62,2.3
2025-05-09,bundesliga,Bundesliga,Germany,2024/2025,Wolfsburg,Hoffenheim,2,2,2.3,3.77,2.99,1.5,2.63
2025-05-10,bundesliga,Bundesliga,Germany,2024/2025,Bochum,Mainz,1,4,3.0,3.73,2.31,1.67,2.2
2025-05-10,bundesliga,Bundesliga,Germany,2024/2025,Holstein Kiel,Freiburg,1,2,3.29,3.88,2.12,1.53,2.5
2025-05-10,bundesliga,Bundesliga,Germany,2024/2025,Union Berlin,Heidenheim,0,3,2.21,3.55,3.33,1.95,1.95
2025-05-10,bundesliga,Bundesliga,Germany,2024/2025,Werder Bremen,RB Leipzig,0,0,2.38,3.7,2.92,1.53,2.5
2025-05-10,bundesliga,Bundesliga,Germany,2024/2025,Bayern Munich,M'gladbach,2,0,1.16,10.06,12.25,1.17,5.0
2025-05-11,bundesliga,Bundesliga,Germany,2024/2025,Leverkusen,Dortmund,2,4,2.66,4.08,2.43,1.5,2.63
2025-05-11,bundesliga,Bundesliga,Germany,2024/2025,Ein Frankfurt,St Pauli,2,2,1.52,4.61,6.18,1.73,2.1
2025-05-11,bundesliga,Bundesliga,Germany,2024/2025,Stuttgart,Augsburg,4,0,1.56,4.54,5.67,1.53,2.5
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,Augsburg,Union Berlin,1,2,2.07,3.43,3.62,1.62,2.3
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,Dortmund,Holstein Kiel,3,0,1.07,13.97,18.89,1.14,5.5
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,Freiburg,Ein Frankfurt,1,3,2.38,3.77,2.74,1.53,2.5
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,Heidenheim,Werder Bremen,1,4,2.31,3.91,2.76,1.99,1.91
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,Hoffenheim,Bayern Munich,0,4,5.05,5.25,1.5,1.29,3.75
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,Mainz,Leverkusen,2,2,2.18,3.99,2.93,1.44,2.75
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,M'gladbach,Wolfsburg,0,1,2.17,4.31,2.79,1.3,3.5
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,RB Leipzig,Stuttgart,2,3,1.97,4.31,3.2,1.33,3.4
2025-05-17,bundesliga,Bundesliga,Germany,2024/2025,St Pauli,Bochum,0,2,1.66,4.19,4.65,1.57,2.38
2025-08-22,bundesliga,Bundesliga,Germany,2025/2026,Bayern Munich,RB Leipzig,6,0,1.23,7.43,10.85,1.25,4.0
2025-08-23,bundesliga,Bundesliga,Germany,2025/2026,Ein Frankfurt,Werder Bremen,4,1,1.7,4.26,4.68,1.57,2.38
2025-08-23,bundesliga,Bundesliga,Germany,2025/2026,Freiburg,Augsburg,1,3,1.87,3.71,4.33,1.93,1.93
2025-08-23,bundesliga,Bundesliga,Germany,2025/2026,Heidenheim,Wolfsburg,1,3,3.19,3.59,2.26,1.67,2.2
