equipo,elo,fecha,liga
Sevilla,1418.32,2024-01-21,laliga
Granada,1355.52,2024-01-22,laliga
Ath Madrid,1651.89,2024-01-22,laliga
Almeria,1327.62,2024-01-26,laliga
Alaves,1452.5,2024-01-26,laliga
Sociedad,1595.99,2024-01-27,laliga
Vallecano,1466.86,2024-01-27,laliga
Las Palmas,1521.25,2024-01-27,laliga
Real Madrid,1736.45,2024-01-27,laliga
Barcelona,1671.41,2024-01-27,laliga
Villarreal,1494.12,2024-01-27,laliga
Mallorca,1444.61,2024-01-27,laliga
Betis,1566.43,2024-01-27,laliga
Ath Madrid,1659.72,2024-01-28,laliga
Valencia,1522.27,2024-01-28,laliga
Sevilla,1417.61,2024-01-28,laliga
Osasuna,1484.06,2024-01-28,laliga
Cadiz,1400.0,2024-01-28,laliga
Ath Bilbao,1586.65,2024-01-28,laliga
Celta,1411.61,2024-01-28,laliga
Girona,1667.87,2024-01-28,laliga
Getafe,1494.44,2024-01-29,laliga
Granada,1348.0,2024-01-29,laliga
Barcelona,1677.22,2024-01-31,laliga
Osasuna,1478.24,2024-01-31,laliga
Ath Madrid,1665.39,2024-01-31,laliga
Vallecano,1461.19,2024-01-31,laliga
Getafe,1485.13,2024-02-01,laliga
Real Madrid,1745.75,2024-02-01,laliga
Ath Bilbao,1593.83,2024-02-02,laliga
Mallorca,1437.43,2024-02-02,laliga
Valencia,1527.89,2024-02-03,laliga
Almeria,1321.99,2024-02-03,laliga
Granada,1352.33,2024-02-03,laliga
Las Palmas,1516.93,2024-02-03,laliga
Alaves,1442.51,2024-02-03,laliga
Barcelona,1687.22,2024-02-03,laliga
Girona,1661.09,2024-02-03,laliga
Sociedad,1602.77,2024-02-03,laliga
Betis,1559.27,2024-02-04,laliga
Getafe,1492.29,2024-02-04,laliga
Real Madrid,1738.64,2024-02-04,laliga
Ath Madrid,1672.5,2024-02-04,laliga
Villarreal,1486.48,2024-02-04,laliga
Cadiz,1407.64,2024-02-04,laliga
Osasuna,1455.17,2024-02-04,laliga
Celta,1434.68,2024-02-04,laliga
Vallecano,1439.05,2024-02-05,laliga
Sevilla,1439.76,2024-02-05,laliga
Cadiz,1394.46,2024-02-09,laliga
Betis,1572.46,2024-02-09,laliga
Alaves,1440.8,2024-02-10,laliga
Villarreal,1488.19,2024-02-10,laliga
Sociedad,1576.7,2024-02-10,laliga
Osasuna,1481.24,2024-02-10,laliga
Real Madrid,1748.16,2024-02-10,laliga
Girona,1651.56,2024-02-10,laliga
Las Palmas,1530.24,2024-02-10,laliga
Valencia,1514.59,2024-02-10,laliga
Getafe,1502.61,2024-02-11,laliga
Celta,1424.36,2024-02-11,laliga
Mallorca,1450.32,2024-02-11,laliga
Vallecano,1426.16,2024-02-11,laliga
Sevilla,1463.17,2024-02-11,laliga
Ath Madrid,1649.09,2024-02-11,laliga
Barcelona,1673.44,2024-02-11,laliga
Granada,1366.11,2024-02-11,laliga
Almeria,1330.31,2024-02-12,laliga
Ath Bilbao,1585.51,2024-02-12,laliga
Villarreal,1485.09,2024-02-16,laliga
Getafe,1505.71,2024-02-16,laliga
Valencia,1508.58,2024-02-17,laliga
Sevilla,1469.17,2024-02-17,laliga
Celta,1415.24,2024-02-17,laliga
Barcelona,1682.55,2024-02-17,laliga
Ath Madrid,1657.12,2024-02-17,laliga
Las Palmas,1522.21,2024-02-17,laliga
Osasuna,1490.44,2024-02-17,laliga
Cadiz,1385.26,2024-02-17,laliga
Vallecano,1436.17,2024-02-18,laliga
Real Madrid,1738.15,2024-02-18,laliga
Granada,1360.76,2024-02-18,laliga
Almeria,1335.66,2024-02-18,laliga
Mallorca,1435.9,2024-02-18,laliga
Sociedad,1591.12,2024-02-18,laliga
Betis,1563.42,2024-02-18,laliga
Alaves,1449.84,2024-02-18,laliga
Ath Bilbao,1601.48,2024-02-19,laliga
Girona,1635.59,2024-02-19,laliga
Sociedad,1566.28,2024-02-23,laliga
Villarreal,1509.93,2024-02-23,laliga
Barcelona,1688.75,2024-02-24,laliga
Getafe,1499.52,2024-02-24,laliga
Alaves,1445.43,2024-02-24,laliga
Mallorca,1440.3,2024-02-24,laliga
Almeria,1345.69,2024-02-24,laliga
Ath Madrid,1647.09,2024-02-24,laliga
Real Madrid,1742.09,2024-02-25,laliga
Sevilla,1465.22,2024-02-25,laliga
Las Palmas,1517.02,2024-02-25,laliga
Osasuna,1495.64,2024-02-25,laliga
Cadiz,1382.87,2024-02-25,laliga
Celta,1417.63,2024-02-25,laliga
Betis,1578.11,2024-02-25,laliga
Ath Bilbao,1586.79,2024-02-25,laliga
Girona,1641.16,2024-02-26,laliga
Vallecano,1430.6,2024-02-26,laliga
Celta,1427.48,2024-03-01,laliga
Almeria,1335.84,2024-03-01,laliga
Sevilla,1482.99,2024-03-02,laliga
Sociedad,1548.51,2024-03-02,laliga
Vallecano,1424.71,2024-03-02,laliga
Cadiz,1388.77,2024-03-02,laliga
Getafe,1496.53,2024-03-02,laliga
Las Palmas,1520.0,2024-03-02,laliga
Valencia,1515.54,2024-03-02,laliga
Real Madrid,1735.14,2024-03-02,laliga
Villarreal,1517.0,2024-03-03,laliga
Granada,1353.69,2024-03-03,laliga
Ath Madrid,1657.07,2024-03-03,laliga
Betis,1568.12,2024-03-03,laliga
Mallorca,1462.67,2024-03-03,laliga
Girona,1618.8,2024-03-03,laliga
Ath Bilbao,1587.85,2024-03-03,laliga
Barcelona,1687.69,2024-03-03,laliga
Osasuna,1506.4,2024-03-04,laliga
Alaves,1434.67,2024-03-04,laliga
Barcelona,1692.64,2024-03-08,laliga
Mallorca,1457.72,2024-03-08,laliga
Girona,1627.15,2024-03-09,laliga
Osasuna,1498.05,2024-03-09,laliga
Granada,1342.24,2024-03-09,laliga
Sociedad,1559.97,2024-03-09,laliga
Valencia,1527.69,2024-03-09,laliga
Getafe,1484.38,2024-03-09,laliga
Cadiz,1413.9,2024-03-09,laliga
Ath Madrid,1631.94,2024-03-09,laliga
Alaves,1447.23,2024-03-10,laliga
Vallecano,1412.14,2024-03-10,laliga
Las Palmas,1502.59,2024-03-10,laliga
Ath Bilbao,1605.27,2024-03-10,laliga
Real Madrid,1738.4,2024-03-10,laliga
Celta,1424.22,2024-03-10,laliga
Betis,1545.23,2024-03-10,laliga
Villarreal,1539.89,2024-03-10,laliga
Almeria,1339.05,2024-03-11,laliga
Sevilla,1479.77,2024-03-11,laliga
Sociedad,1567.19,2024-03-15,laliga
Cadiz,1406.68,2024-03-15,laliga
Mallorca,1465.99,2024-03-16,laliga
Granada,1333.96,2024-03-16,laliga
Osasuna,1488.45,2024-03-16,laliga
Real Madrid,1748.0,2024-03-16,laliga
Getafe,1504.28,2024-03-16,laliga
Girona,1607.25,2024-03-16,laliga
Ath Bilbao,1612.11,2024-03-16,laliga
Alaves,1440.39,2024-03-16,laliga
Ath Madrid,1614.11,2024-03-17,laliga
Barcelona,1710.47,2024-03-17,laliga
Vallecano,1431.6,2024-03-17,laliga
Betis,1525.78,2024-03-17,laliga
Las Palmas,1475.47,2024-03-17,laliga
Almeria,1366.16,2024-03-17,laliga
Sevilla,1456.6,2024-03-17,laliga
Celta,1447.39,2024-03-17,laliga
Villarreal,1552.41,2024-03-17,laliga
Valencia,1515.18,2024-03-17,laliga
Cadiz,1416.66,2024-03-29,laliga
Granada,1323.98,2024-03-29,laliga
Getafe,1481.28,2024-03-30,laliga
Sevilla,1479.6,2024-03-30,laliga
Almeria,1351.21,2024-03-30,laliga
Osasuna,1503.4,2024-03-30,laliga
Valencia,1509.13,2024-03-30,laliga
Mallorca,1472.04,2024-03-30,laliga
Barcelona,1715.24,2024-03-30,laliga
Las Palmas,1470.7,2024-03-30,laliga
Real Madrid,1755.63,2024-03-31,laliga
Ath Bilbao,1604.48,2024-03-31,laliga
Celta,1442.81,2024-03-31,laliga
Vallecano,1436.17,2024-03-31,laliga
Girona,1616.89,2024-03-31,laliga
Betis,1516.14,2024-03-31,laliga
Alaves,1425.65,2024-03-31,laliga
Sociedad,1581.93,2024-03-31,laliga
Villarreal,1534.48,2024-04-01,laliga
Ath Madrid,1632.04,2024-04-01,laliga
Granada,1311.93,2024-04-04,laliga
Valencia,1521.18,2024-04-04,laliga
Betis,1526.17,2024-04-12,laliga
Celta,1432.78,2024-04-12,laliga
Ath Madrid,1644.6,2024-04-13,laliga
Girona,1604.32,2024-04-13,laliga
Vallecano,1434.46,2024-04-13,laliga
Getafe,1483.0,2024-04-13,laliga
Mallorca,1463.93,2024-04-13,laliga
Real Madrid,1763.74,2024-04-13,laliga
Cadiz,1409.07,2024-04-13,laliga
Barcelona,1722.83,2024-04-13,laliga
Las Palmas,1450.08,2024-04-14,laliga
Sevilla,1500.22,2024-04-14,laliga
Granada,1330.75,2024-04-14,laliga
Alaves,1406.83,2024-04-14,laliga
Ath Bilbao,1597.5,2024-04-14,laliga
Villarreal,1541.46,2024-04-14,laliga
Sociedad,1569.69,2024-04-14,laliga
Almeria,1363.45,2024-04-14,laliga
Osasuna,1483.2,2024-04-15,laliga
Valencia,1541.38,2024-04-15,laliga
Ath Bilbao,1584.42,2024-04-19,laliga
Granada,1343.84,2024-04-19,laliga
Girona,1610.18,2024-04-20,laliga
Cadiz,1403.21,2024-04-20,laliga
Valencia,1519.57,2024-04-20,laliga
Betis,1547.98,2024-04-20,laliga
Vallecano,1450.12,2024-04-20,laliga
Osasuna,1467.53,2024-04-20,laliga
Celta,1446.92,2024-04-20,laliga
Las Palmas,1435.95,2024-04-20,laliga
Getafe,1483.33,2024-04-21,laliga
Sociedad,1569.36,2024-04-21,laliga
Almeria,1350.96,2024-04-21,laliga
Villarreal,1553.94,2024-04-21,laliga
Alaves,1431.38,2024-04-21,laliga
Ath Madrid,1620.06,2024-04-21,laliga
Real Madrid,1775.2,2024-04-21,laliga
Barcelona,1711.37,2024-04-21,laliga
Sevilla,1511.89,2024-04-22,laliga
Mallorca,1452.26,2024-04-22,laliga
Sociedad,1558.09,2024-04-26,laliga
Real Madrid,1786.47,2024-04-26,laliga
Las Palmas,1423.24,2024-04-27,laliga
Girona,1622.88,2024-04-27,laliga
Almeria,1336.27,2024-04-27,laliga
Getafe,1498.02,2024-04-27,laliga
Alaves,1445.49,2024-04-27,laliga
Celta,1432.81,2024-04-27,laliga
Ath Madrid,1631.79,2024-04-27,laliga
Ath Bilbao,1572.69,2024-04-27,laliga
Betis,1542.41,2024-04-28,laliga
Sevilla,1517.46,2024-04-28,laliga
Villarreal,1562.85,2024-04-28,laliga
Vallecano,1441.22,2024-04-28,laliga
Granada,1363.28,2024-04-28,laliga
Osasuna,1448.08,2024-04-28,laliga
Cadiz,1401.68,2024-04-28,laliga
Mallorca,1453.8,2024-04-28,laliga
Barcelona,1717.36,2024-04-29,laliga
Valencia,1513.59,2024-04-29,laliga
Getafe,1480.42,2024-05-03,laliga
Ath Bilbao,1590.29,2024-05-03,laliga
Sociedad,1565.89,2024-05-04,laliga
Las Palmas,1415.44,2024-05-04,laliga
Real Madrid,1788.7,2024-05-04,laliga
Cadiz,1399.44,2024-05-04,laliga
Girona,1640.95,2024-05-04,laliga
Barcelona,1699.29,2024-05-04,laliga
Mallorca,1441.22,2024-05-04,laliga
Ath Madrid,1644.37,2024-05-04,laliga
Osasuna,1431.44,2024-05-05,laliga
Betis,1559.05,2024-05-05,laliga
Celta,1452.64,2024-05-05,laliga
Villarreal,1543.02,2024-05-05,laliga
Valencia,1489.25,2024-05-05,laliga
Alaves,1469.82,2024-05-05,laliga
Sevilla,1524.62,2024-05-05,laliga
Granada,1356.13,2024-05-05,laliga
Vallecano,1415.41,2024-05-05,laliga
Almeria,1362.07,2024-05-05,laliga
Alaves,1474.28,2024-05-10,laliga
Girona,1636.49,2024-05-10,laliga
Mallorca,1453.49,2024-05-11,laliga
Las Palmas,1403.17,2024-05-11,laliga
Villarreal,1555.62,2024-05-11,laliga
Sevilla,1512.01,2024-05-11,laliga
Granada,1352.09,2024-05-11,laliga
Real Madrid,1792.75,2024-05-11,laliga
Ath Bilbao,1579.9,2024-05-11,laliga
Osasuna,1441.82,2024-05-11,laliga
Cadiz,1416.91,2024-05-12,laliga
Getafe,1462.96,2024-05-12,laliga
Ath Madrid,1650.39,2024-05-12,laliga
Celta,1446.62,2024-05-12,laliga
Valencia,1482.01,2024-05-12,laliga
Vallecano,1422.66,2024-05-12,laliga
Betis,1564.93,2024-05-12,laliga
Almeria,1356.19,2024-05-12,laliga
Barcelona,1707.18,2024-05-13,laliga
Sociedad,1558.0,2024-05-13,laliga
Osasuna,1438.44,2024-05-14,laliga
Mallorca,1456.87,2024-05-14,laliga
Real Madrid,1795.94,2024-05-14,laliga
Alaves,1471.08,2024-05-14,laliga
Girona,1611.51,2024-05-14,laliga
Villarreal,1580.6,2024-05-14,laliga
Getafe,1450.74,2024-05-15,laliga
Ath Madrid,1662.61,2024-05-15,laliga
Vallecano,1432.98,2024-05-15,laliga
Granada,1341.76,2024-05-15,laliga
Sevilla,1486.45,2024-05-15,laliga
Cadiz,1442.47,2024-05-15,laliga
Celta,1466.72,2024-05-15,laliga
Ath Bilbao,1559.8,2024-05-15,laliga
Las Palmas,1407.21,2024-05-16,laliga
Betis,1560.9,2024-05-16,laliga
Almeria,1350.13,2024-05-16,laliga
Barcelona,1713.25,2024-05-16,laliga
Sociedad,1568.1,2024-05-16,laliga
Valencia,1471.9,2024-05-16,laliga
Alaves,1483.65,2024-05-18,laliga
Getafe,1438.18,2024-05-18,laliga
Mallorca,1448.29,2024-05-19,laliga
Almeria,1358.72,2024-05-19,laliga
Villarreal,1587.09,2024-05-19,laliga
Real Madrid,1789.46,2024-05-19,laliga
Valencia,1457.39,2024-05-19,laliga
Girona,1626.02,2024-05-19,laliga
Cadiz,1436.87,2024-05-19,laliga
Las Palmas,1412.8,2024-05-19,laliga
Granada,1326.53,2024-05-19,laliga
Celta,1481.95,2024-05-19,laliga
Barcelona,1717.15,2024-05-19,laliga
Vallecano,1429.08,2024-05-19,laliga
Ath Madrid,1632.82,2024-05-19,laliga
Osasuna,1468.23,2024-05-19,laliga
Ath Bilbao,1570.04,2024-05-19,laliga
Sevilla,1476.22,2024-05-19,laliga
Betis,1539.8,2024-05-19,laliga
Sociedad,1589.2,2024-05-19,laliga
Girona,1629.57,2024-05-24,laliga
Granada,1322.98,2024-05-24,laliga
Real Madrid,1776.49,2024-05-25,laliga
Betis,1552.77,2024-05-25,laliga
Osasuna,1470.19,2024-05-25,laliga
Villarreal,1585.13,2024-05-25,laliga
Sociedad,1569.83,2024-05-25,laliga
Ath Madrid,1652.19,2024-05-25,laliga
Almeria,1376.17,2024-05-25,laliga
Cadiz,1419.43,2024-05-25,laliga
Vallecano,1414.58,2024-05-25,laliga
Ath Bilbao,1584.53,2024-05-25,laliga
Celta,1476.82,2024-05-26,laliga
Valencia,1462.52,2024-05-26,laliga
Las Palmas,1412.34,2024-05-26,laliga
Alaves,1484.11,2024-05-26,laliga
Getafe,1417.14,2024-05-26,laliga
Mallorca,1469.32,2024-05-26,laliga
Sevilla,1466.26,2024-05-26,laliga
Barcelona,1727.11,2024-05-26,laliga
Ath Bilbao,1573.32,2024-08-15,laliga
Getafe,1428.35,2024-08-15,laliga
Betis,1552.6,2024-08-15,laliga
Girona,1629.74,2024-08-15,laliga
Las Palmas,1410.97,2024-08-16,laliga
Sevilla,1467.63,2024-08-16,laliga
Celta,1491.36,2024-08-16,laliga
Alaves,1469.57,2024-08-16,laliga
Valencia,1453.1,2024-08-17,laliga
Barcelona,1736.52,2024-08-17,laliga
Osasuna,1467.56,2024-08-17,laliga
Leganes,1502.63,2024-08-17,laliga
Sociedad,1540.68,2024-08-18,laliga
Vallecano,1443.73,2024-08-18,laliga
Mallorca,1479.85,2024-08-18,laliga
Real Madrid,1765.96,2024-08-18,laliga
Valladolid,1456.65,2024-08-19,laliga
Espanol,1418.02,2024-08-19,laliga
Villarreal,1584.45,2024-08-19,laliga
Ath Madrid,1652.87,2024-08-19,laliga
Celta,1503.72,2024-08-23,laliga
Valencia,1440.75,2024-08-23,laliga
Sevilla,1451.19,2024-08-23,laliga
Villarreal,1600.89,2024-08-23,laliga
Osasuna,1482.41,2024-08-24,laliga
Mallorca,1465.0,2024-08-24,laliga
Barcelona,1743.8,2024-08-24,laliga
Ath Bilbao,1566.05,2024-08-24,laliga
Espanol,1401.87,2024-08-24,laliga
Sociedad,1556.82,2024-08-24,laliga
Getafe,1424.97,2024-08-24,laliga
Vallecano,1447.12,2024-08-24,laliga
Real Madrid,1769.5,2024-08-25,laliga
Valladolid,1453.11,2024-08-25,laliga
Leganes,1512.61,2024-08-25,laliga
Las Palmas,1400.98,2024-08-25,laliga
Alaves,1469.73,2024-08-25,laliga
Betis,1552.44,2024-08-25,laliga
Ath Madrid,1665.97,2024-08-25,laliga
Girona,1616.64,2024-08-25,laliga
Villarreal,1610.66,2024-08-26,laliga
Celta,1493.96,2024-08-26,laliga
Mallorca,1460.14,2024-08-27,laliga
Sevilla,1456.05,2024-08-27,laliga
Vallecano,1438.89,2024-08-27,laliga
Barcelona,1752.02,2024-08-27,laliga
Ath Bilbao,1574.7,2024-08-28,laliga
Valencia,1432.09,2024-08-28,laliga
Valladolid,1452.02,2024-08-28,laliga
Leganes,1513.7,2024-08-28,laliga
Ath Madrid,1652.0,2024-08-28,laliga
Espanol,1415.84,2024-08-28,laliga
Sociedad,1530.15,2024-08-28,laliga
Alaves,1496.4,2024-08-28,laliga
Girona,1624.96,2024-08-29,laliga
Osasuna,1474.09,2024-08-29,laliga
Las Palmas,1413.54,2024-08-29,laliga
Real Madrid,1756.95,2024-08-29,laliga
Barcelona,1755.75,2024-08-31,laliga
Valladolid,1448.3,2024-08-31,laliga
Ath Bilbao,1556.1,2024-08-31,laliga
Ath Madrid,1670.61,2024-08-31,laliga
Espanol,1431.3,2024-08-31,laliga
Vallecano,1423.43,2024-08-31,laliga
Leganes,1488.47,2024-08-31,laliga
Mallorca,1485.37,2024-08-31,laliga
Valencia,1437.19,2024-08-31,laliga
Villarreal,1605.55,2024-08-31,laliga
Real Madrid,1762.96,2024-09-01,laliga
Betis,1546.43,2024-09-01,laliga
Getafe,1426.3,2024-09-01,laliga
Sociedad,1528.82,2024-09-01,laliga
Alaves,1506.79,2024-09-01,laliga
Las Palmas,1403.14,2024-09-01,laliga
Osasuna,1489.39,2024-09-01,laliga
Celta,1478.66,2024-09-01,laliga
Sevilla,1442.2,2024-09-01,laliga
Girona,1638.8,2024-09-01,laliga
Betis,1558.0,2024-09-13,laliga
Leganes,1476.91,2024-09-13,laliga
Mallorca,1468.92,2024-09-14,laliga
Villarreal,1622.01,2024-09-14,laliga
Espanol,1449.65,2024-09-14,laliga
Alaves,1488.44,2024-09-14,laliga
Sevilla,1455.79,2024-09-14,laliga
Getafe,1412.72,2024-09-14,laliga
Sociedad,1517.97,2024-09-14,laliga
Real Madrid,1773.8,2024-09-14,laliga
Celta,1491.54,2024-09-15,laliga
Valladolid,1435.41,2024-09-15,laliga
Girona,1622.17,2024-09-15,laliga
Barcelona,1772.38,2024-09-15,laliga
Las Palmas,1388.39,2024-09-15,laliga
Ath Bilbao,1570.85,2024-09-15,laliga
Ath Madrid,1675.86,2024-09-15,laliga
Valencia,1431.94,2024-09-15,laliga
Vallecano,1441.29,2024-09-16,laliga
Osasuna,1471.54,2024-09-16,laliga
Mallorca,1485.88,2024-09-17,laliga
Sociedad,1501.01,2024-09-17,laliga
Betis,1565.99,2024-09-18,laliga
Getafe,1404.72,2024-09-18,laliga
Leganes,1459.01,2024-09-19,laliga
Ath Bilbao,1588.74,2024-09-19,laliga
Alaves,1501.25,2024-09-20,laliga
Sevilla,1442.98,2024-09-20,laliga
Valladolid,1434.64,2024-09-21,laliga
Sociedad,1501.78,2024-09-21,laliga
Osasuna,1482.02,2024-09-21,laliga
Las Palmas,1377.9,2024-09-21,laliga
Valencia,1456.32,2024-09-21,laliga
Girona,1597.79,2024-09-21,laliga
Real Madrid,1777.12,2024-09-21,laliga
Espanol,1446.33,2024-09-21,laliga
Getafe,1403.34,2024-09-22,laliga
Leganes,1460.39,2024-09-22,laliga
Ath Bilbao,1598.63,2024-09-22,laliga
Celta,1481.65,2024-09-22,laliga
Villarreal,1607.07,2024-09-22,laliga
Barcelona,1787.31,2024-09-22,laliga
Vallecano,1449.09,2024-09-22,laliga
Ath Madrid,1668.07,2024-09-22,laliga
Betis,1539.27,2024-09-23,laliga
Mallorca,1512.6,2024-09-23,laliga
Real Madrid,1781.39,2024-09-24,laliga
Alaves,1496.98,2024-09-24,laliga
Sevilla,1457.02,2024-09-24,laliga
Valladolid,1420.61,2024-09-24,laliga
Valencia,1453.42,2024-09-24,laliga
Osasuna,1484.92,2024-09-24,laliga
Girona,1587.0,2024-09-25,laliga
Vallecano,1459.88,2024-09-25,laliga
Barcelona,1789.73,2024-09-25,laliga
Getafe,1400.92,2024-09-25,laliga
Espanol,1431.89,2024-09-26,laliga
Villarreal,1621.5,2024-09-26,laliga
Las Palmas,1382.2,2024-09-26,laliga
Betis,1534.97,2024-09-26,laliga
Celta,1468.5,2024-09-26,laliga
Ath Madrid,1681.22,2024-09-26,laliga
Valladolid,1402.54,2024-09-27,laliga
Mallorca,1530.67,2024-09-27,laliga
Getafe,1420.51,2024-09-28,laliga
Alaves,1477.39,2024-09-28,laliga
Vallecano,1455.67,2024-09-28,laliga
Leganes,1464.6,2024-09-28,laliga
Sociedad,1513.88,2024-09-28,laliga
Valencia,1441.32,2024-09-28,laliga
Osasuna,1514.31,2024-09-28,laliga
Barcelona,1760.34,2024-09-28,laliga
Ath Madrid,1682.3,2024-09-29,laliga
Real Madrid,1780.3,2024-09-29,laliga
Betis,1544.66,2024-09-29,laliga
Espanol,1422.21,2024-09-29,laliga
Ath Bilbao,1588.08,2024-09-29,laliga
Sevilla,1467.57,2024-09-29,laliga
Celta,1470.57,2024-09-29,laliga
Girona,1584.93,2024-09-29,laliga
Villarreal,1626.65,2024-09-30,laliga
Las Palmas,1377.06,2024-09-30,laliga
Leganes,1459.18,2024-10-04,laliga
Valencia,1446.74,2024-10-04,laliga
Espanol,1442.54,2024-10-05,laliga
Mallorca,1510.35,2024-10-05,laliga
Getafe,1421.25,2024-10-05,laliga
Osasuna,1513.56,2024-10-05,laliga
Las Palmas,1359.0,2024-10-05,laliga
Celta,1488.62,2024-10-05,laliga
Valladolid,1382.3,2024-10-05,laliga
Vallecano,1475.91,2024-10-05,laliga
Real Madrid,1788.07,2024-10-05,laliga
Villarreal,1618.88,2024-10-05,laliga
Girona,1599.64,2024-10-06,laliga
Ath Bilbao,1573.37,2024-10-06,laliga
Alaves,1468.48,2024-10-06,laliga
Barcelona,1769.26,2024-10-06,laliga
Sevilla,1486.21,2024-10-06,laliga
Betis,1526.01,2024-10-06,laliga
Sociedad,1518.57,2024-10-06,laliga
Ath Madrid,1677.62,2024-10-06,laliga
Alaves,1441.15,2024-10-18,laliga
Valladolid,1409.62,2024-10-18,laliga
Celta,1480.28,2024-10-19,laliga
Real Madrid,1796.41,2024-10-19,laliga
Girona,1572.52,2024-10-19,laliga
Sociedad,1545.68,2024-10-19,laliga
Ath Bilbao,1582.04,2024-10-19,laliga
Espanol,1433.87,2024-10-19,laliga
Osasuna,1491.01,2024-10-19,laliga
Betis,1548.57,2024-10-19,laliga
Mallorca,1523.26,2024-10-20,laliga
Vallecano,1463.0,2024-10-20,laliga
Ath Madrid,1683.38,2024-10-20,laliga
Leganes,1453.42,2024-10-20,laliga
Villarreal,1606.32,2024-10-20,laliga
Getafe,1433.81,2024-10-20,laliga
Barcelona,1773.43,2024-10-20,laliga
Sevilla,1482.05,2024-10-20,laliga
Valencia,1419.31,2024-10-21,laliga
Las Palmas,1386.43,2024-10-21,laliga
Espanol,1413.16,2024-10-25,laliga
Sevilla,1502.76,2024-10-25,laliga
Las Palmas,1411.04,2024-10-26,laliga
Girona,1547.91,2024-10-26,laliga
Valladolid,1396.79,2024-10-26,laliga
Villarreal,1619.16,2024-10-26,laliga
Vallecano,1476.57,2024-10-26,laliga
Alaves,1427.58,2024-10-26,laliga
Real Madrid,1771.96,2024-10-26,laliga
Barcelona,1797.88,2024-10-26,laliga
Sociedad,1519.67,2024-10-27,laliga
Osasuna,1517.02,2024-10-27,laliga
Betis,1570.54,2024-10-27,laliga
Ath Madrid,1661.41,2024-10-27,laliga
Leganes,1469.53,2024-10-27,laliga
Celta,1464.17,2024-10-27,laliga
Getafe,1428.77,2024-10-27,laliga
Valencia,1424.35,2024-10-27,laliga
Mallorca,1522.1,2024-10-28,laliga
Ath Bilbao,1583.2,2024-10-28,laliga
Alaves,1447.42,2024-11-01,laliga
Mallorca,1502.26,2024-11-01,laliga
Girona,1558.84,2024-11-02,laliga
Leganes,1458.61,2024-11-02,laliga
Osasuna,1526.17,2024-11-02,laliga
Valladolid,1387.64,2024-11-02,laliga
Sevilla,1480.27,2024-11-03,laliga
Sociedad,1542.15,2024-11-03,laliga
Ath Bilbao,1578.23,2024-11-03,laliga
Betis,1575.5,2024-11-03,laliga
Ath Madrid,1666.36,2024-11-03,laliga
Las Palmas,1406.09,2024-11-03,laliga
Barcelona,1800.34,2024-11-03,laliga
Espanol,1410.7,2024-11-03,laliga
Celta,1477.13,2024-11-04,laliga
Getafe,1415.81,2024-11-04,laliga
Vallecano,1449.67,2024-11-08,laliga
Las Palmas,1432.99,2024-11-08,laliga
Leganes,1474.55,2024-11-09,laliga
Sevilla,1464.33,2024-11-09,laliga
Real Madrid,1777.04,2024-11-09,laliga
Osasuna,1521.08,2024-11-09,laliga
Villarreal,1626.43,2024-11-09,laliga
Alaves,1440.15,2024-11-09,laliga
Betis,1566.46,2024-11-10,laliga
Celta,1486.17,2024-11-10,laliga
Mallorca,1487.67,2024-11-10,laliga
Ath Madrid,1680.95,2024-11-10,laliga
Getafe,1400.12,2024-11-10,laliga
Girona,1574.53,2024-11-10,laliga
Valladolid,1393.53,2024-11-10,laliga
Ath Bilbao,1572.34,2024-11-10,laliga
Sociedad,1570.31,2024-11-10,laliga
Barcelona,1772.18,2024-11-10,laliga
Getafe,1414.66,2024-11-22,laliga
Valladolid,1378.99,2024-11-22,laliga
Valencia,1447.01,2024-11-23,laliga
Betis,1543.81,2024-11-23,laliga
Ath Madrid,1686.19,2024-11-23,laliga
Alaves,1434.9,2024-11-23,laliga
Girona,1582.12,2024-11-23,laliga
Espanol,1403.11,2024-11-23,laliga
Las Palmas,1412.34,2024-11-23,laliga
Mallorca,1508.32,2024-11-23,laliga
Celta,1496.41,2024-11-23,laliga
Barcelona,1761.94,2024-11-23,laliga
Sevilla,1478.47,2024-11-24,laliga
Vallecano,1435.53,2024-11-24,laliga
Ath Bilbao,1587.14,2024-11-24,laliga
Sociedad,1555.52,2024-11-24,laliga
Osasuna,1522.49,2024-11-24,laliga
Villarreal,1625.03,2024-11-24,laliga
Leganes,1466.17,2024-11-24,laliga
Real Madrid,1785.41,2024-11-24,laliga
Mallorca,1520.18,2024-11-29,laliga
Valencia,1435.15,2024-11-29,laliga
Barcelona,1726.32,2024-11-30,laliga
Las Palmas,1447.97,2024-11-30,laliga
Alaves,1432.21,2024-11-30,laliga
Leganes,1468.86,2024-11-30,laliga
Espanol,1423.16,2024-11-30,laliga
Celta,1476.36,2024-11-30,laliga
Valladolid,1370.77,2024-11-30,laliga
Ath Madrid,1694.42,2024-11-30,laliga
Vallecano,1420.13,2024-12-01,laliga
Ath Bilbao,1602.53,2024-12-01,laliga
Villarreal,1618.46,2024-12-01,laliga
Girona,1588.69,2024-12-01,laliga
Real Madrid,1788.1,2024-12-01,laliga
Getafe,1411.97,2024-12-01,laliga
Sociedad,1569.86,2024-12-01,laliga
Betis,1529.47,2024-12-01,laliga
Sevilla,1476.48,2024-12-02,laliga
